gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
SKTGIJFO_CDS_3031	81255	80824	-	OM870969.1	-5786.234	6781	289.0	0.954	1.363e-91	6781	321.514954	1.0752472549730952e-96	No_custom_HMM	No_custom_HMM	No_custom_HMM	6781	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3032	81805	81245	-	OM870969.1	-10502.85	990	109.0	0.375	1.382e-28	990	205.530899	2.8100887749930015e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	990	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	metal-dependent phosphohydrolase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3033	82367	81807	-	OM870969.1	-15199.22	938	130.0	0.505	2.078e-36	938	92.093666	2.587896795238096e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	938	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3034	82889	82425	-	OM870969.1	-8949.601	2686	117.0	0.426	1.897e-31	2686	180.582977	3.3827379117434634e-53	No_custom_HMM	No_custom_HMM	No_custom_HMM	2686	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3035	84110	82902	-	OM870969.1	-1384570000.0	114	309.0	0.454	5.602e-94	114	280.425751	6.15397833773494e-83	No_custom_HMM	No_custom_HMM	No_custom_HMM	114	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	ATP-dependent DNA ligase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3036	84496	84107	-	OM870969.1	-300.7297	174	95.0	0.436	1.695e-23	174	169.20842	4.043822278029553e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	174	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	dCMP deaminase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3037	84762	84526	-	OM870969.1	-98.9119	7094	158.0	0.994	2.4859999999999996e-47	7094	186.944199	1.1178273382818242e-55	No_custom_HMM	No_custom_HMM	No_custom_HMM	7094	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3038	84984	84772	-	OM870969.1	-22.1721	2251	64.0	0.484	5.896e-15	2251	89.965088	1.8462876923939231e-25	No_custom_HMM	No_custom_HMM	No_custom_HMM	2251	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3039	85250	84981	-	OM870969.1	-349.4726	5276	164.0	0.874	3.153e-49	5276	181.854538	3.7695712213539645e-54	No_custom_HMM	No_custom_HMM	No_custom_HMM	5276	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3040	85392	85276	-	OM870969.1	-2.698026	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3041	85919	85422	-	OM870969.1	-172.8974	3377	98.0	0.555	2.653e-24	374	211.318878	5.874931144947338e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	3377	ab initio prediction:PHANOTATE:1.6.7	CDS	#ffdf59	HNH endonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3042	86235	85921	-	OM870969.1	-144.2793	3948	165.0	0.768	2.53e-49	3948	168.738297	4.957416976630106e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	3948	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3043	86527	86249	-	OM870969.1	-407.2813	6991	190.0	0.967	4.305e-58	6991	201.442764	3.679945298759844e-60	No_custom_HMM	No_custom_HMM	No_custom_HMM	6991	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3044	86802	86524	-	OM870969.1	-544.8727	7048	200.0	1.0	9.707e-61	7048	215.937866	7.5275403245782576e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	7048	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3045	87022	86837	-	OM870969.1	-8.63427	7505	134.0	1.0	2.181e-39	7505	163.103928	2.4045295854179403e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	7505	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3046	87316	87023	-	OM870969.1	-231.9067	343	69.0	0.397	2.993e-16	343	95.305534	5.185924245149629e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	343	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3047	87498	87313	-	OM870969.1	-238.1589	6961	126.0	0.964	1.2320000000000001e-36	6961	153.858643	1.5263067251840886e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	6961	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3048	88107	87559	-	OM870969.1	-8318.716	1827	175.0	0.501	4.761e-51	1827	234.718735	1.1958240144844973e-69	No_custom_HMM	No_custom_HMM	No_custom_HMM	1827	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	ATP-dependent protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3049	88511	88155	-	OM870969.1	-648.0395	5067	166.0	0.692	2.612e-49	5067	198.001328	8.355475269622827e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	5067	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3050	89005	88508	-	OM870969.1	-3409.748	5019	166.0	0.57	1.292e-48	5019	230.019577	2.491057609915522e-68	No_custom_HMM	No_custom_HMM	No_custom_HMM	5019	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3051	89156	89034	-	OM870969.1	-0.8555084	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3052	89330	89217	-	OM870969.1	-0.3347692	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3053	89527	89375	-	OM870969.1	-4.362803	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3054	89602	89694	+	OM870969.1	-3.818602	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3055	89809	90132	+	OM870969.1	-84.78797	3900	126.0	0.593	2.624e-35	3900	156.731354	4.1191003364908895e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	3900	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3056	91019	91108	+	OM870969.1	-5.427133	23127	60.0	0.948	3.402e-14	23127	78.886612	3.4181351790499574e-22	No_custom_HMM	No_custom_HMM	No_custom_HMM	23127	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3057	92562	92308	-	OM870969.1	-0.1918687	30774	177.0	0.983	1.5409999999999998e-53	30774	193.606171	8.951805712763341e-58	No_custom_HMM	No_custom_HMM	No_custom_HMM	30774	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3058	1	1521	+	OM870970.1	-230776800.0	979	313.0	0.392	2e-94	979	746.764343	4.732699336279894e-224	No_custom_HMM	No_custom_HMM	No_custom_HMM	979	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3059	1534	2973	+	OM870970.1	-1297482000.0	113	176.0	0.29	1.478e-47	113	365.574921	1.4933748817776938e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	113	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3060	2983	3453	+	OM870970.1	-800.3692	1530	114.0	0.455	5.479000000000001e-31	1530	162.293594	4.064862346139396e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	1530	ab initio prediction:PHANOTATE:1.6.7	CDS	#838383	DNA methyltransferase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3061	3450	4367	+	OM870970.1	-47170.74	4103	389.0	0.645	2.464e-123	4103	547.025452	3.1717365267958387e-164	No_custom_HMM	No_custom_HMM	No_custom_HMM	4103	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3062	4395	4805	+	OM870970.1	-284.458	No_PHROG	No_PHROG	No_PHROG	No_PHROG	49	62.465321	8.261847823849708e-17	No_custom_HMM	No_custom_HMM	No_custom_HMM	49	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head decoration	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3063	4850	5884	+	OM870970.1	-310416.8	29	111.0	0.256	5.82e-27	29	261.236389	3.964015895791943e-77	No_custom_HMM	No_custom_HMM	No_custom_HMM	29	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3064	5934	6410	+	OM870970.1	-10561.97	1732	111.0	0.433	6.555e-30	1732	210.374329	3.4929654181242022e-62	No_custom_HMM	No_custom_HMM	No_custom_HMM	1732	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3065	6503	6640	+	OM870970.1	-4.7013	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3066	6589	6861	+	OM870970.1	-44.94284	31120	195.0	1.0	4.659e-60	31120	217.761017	2.707719735771545e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	31120	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3067	6861	7241	+	OM870970.1	-157.7742	939	68.0	0.341	3.281e-15	939	126.378761	1.362910592753698e-36	No_custom_HMM	No_custom_HMM	No_custom_HMM	939	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3068	7238	7801	+	OM870970.1	-560.7371	4087	267.0	0.697	8.74e-83	4087	329.165314	1.3852122363368131e-98	No_custom_HMM	No_custom_HMM	No_custom_HMM	4087	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3069	7814	9100	+	OM870970.1	-348340.1	205	278.0	0.363	3.981e-82	205	425.130096	6.3003036955067955e-127	No_custom_HMM	No_custom_HMM	No_custom_HMM	205	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3070	9131	9655	+	OM870970.1	-520.8195	280	101.0	0.4	2.2920000000000002e-26	280	155.747086	1.4262144372929746e-45	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3071	9666	9755	+	OM870970.1	-1.023403	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3072	9859	10230	+	OM870970.1	-155.4858	280	74.0	0.429	6.279e-17	280	108.129128	6.941956081056026e-31	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3073	10230	10709	+	OM870970.1	-194.9	280	93.0	0.395	1.255e-23	280	137.670776	5.365954324061736e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	280	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3074	10723	11094	+	OM870970.1	-1259.625	1613	90.0	0.409	1.4419999999999998e-22	1613	138.681641	3.1750493960305254e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	1613	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3075	11104	11229	+	OM870970.1	-1.44266	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	ab initio prediction:PHANOTATE:1.6.7	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3076	11202	11354	+	OM870970.1	-1.727483	4625	74.0	0.721	1.097e-18	4625	91.004669	6.4818319636356e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	4625	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3077	11351	13717	+	OM870970.1	-1842126000000.0	5255	121.0	0.311	1.222e-28	991	549.992676	2.989980772921376e-164	No_custom_HMM	No_custom_HMM	No_custom_HMM	5255	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3078	13714	14475	+	OM870970.1	-2344.094	817	59.0	0.242	2.374e-11	817	174.864944	2.7633693849967146e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	817	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3079	14481	14837	+	OM870970.1	-397.1088	349	45.0	0.373	1.613e-07	349	92.635048	3.220634744095795e-26	No_custom_HMM	No_custom_HMM	No_custom_HMM	349	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3080	14834	15751	+	OM870970.1	-106069.3	196	182.0	0.347	4.3579999999999997e-51	196	288.841797	1.4487038953936798e-85	No_custom_HMM	No_custom_HMM	No_custom_HMM	196	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3081	15748	16488	+	OM870970.1	-2546.181	11	92.0	0.264	1.191e-21	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	11	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate spike	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3082	16499	16870	+	OM870970.1	-445.1693	4233	84.0	0.425	2.083e-19	120	129.584167	4.146870219737217e-37	No_custom_HMM	No_custom_HMM	No_custom_HMM	4233	ab initio prediction:PHANOTATE:1.6.7	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3083	16872	18335	+	OM870970.1	-1185223000.0	6	89.0	0.186	3.163e-19	6	202.529343	2.236598569639782e-59	No_custom_HMM	No_custom_HMM	No_custom_HMM	6	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3084	18354	19085	+	OM870970.1	-5853.741	587	150.0	0.376	1.0879999999999999e-41	587	267.304596	4.9039557240246513e-79	No_custom_HMM	No_custom_HMM	No_custom_HMM	587	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3085	19096	21111	+	OM870970.1	-27814.29	2282	213.0	0.46	1.531e-59	2282	604.357971	5.292091857774412e-181	No_custom_HMM	No_custom_HMM	No_custom_HMM	2282	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3086	21178	21525	+	OM870970.1	-104.3711	4628	183.0	0.772	3.1680000000000002e-55	4628	189.824265	3.7146693604770883e-56	No_custom_HMM	No_custom_HMM	No_custom_HMM	4628	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber assembly	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3087	21539	23038	+	OM870970.1	-671615.9	2282	630.0	0.641	7.832999999999999e-203	2282	649.55719	1.0712696072375685e-194	No_custom_HMM	No_custom_HMM	No_custom_HMM	2282	ab initio prediction:PHANOTATE:1.6.7	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3088	23055	23615	+	OM870970.1	-8089.377	2860	278.0	0.737	7.423000000000001e-87	2860	319.654602	1.3231695968706873e-95	No_custom_HMM	No_custom_HMM	No_custom_HMM	2860	ab initio prediction:PHANOTATE:1.6.7	CDS	#3e83f6	endolysin	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
SKTGIJFO_CDS_3089	23633	23872	+	OM870970.1	-6.977626	5847	105.0	0.639	9.959e-29	5847	162.79834	3.5983278464375595e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	5847	ab initio prediction:PHANOTATE:1.6.7	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
